tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
2710670	Boreotrophon candelabrum	44795631	0	live	CYTB	HCS52_mgp05	cytochrome b	cytochrome b		MT	NC_046505.1	10410	11549	plus	0		
452641	Hydrictis maculicollis	44794378	0	live	CYTB	HCR25_mgp01	cytochrome b	cytochrome b		MT	NC_046485.1	14170	15309	plus	0		
76722	Aonyx capensis	44794340	0	live	CYTB	HCR43_mgp01	cytochrome b	cytochrome b		MT	NC_046484.1	14168	15307	plus	0		
703264	Hippodamia variegata	44794142	0	live	CYTB	HCR49_mgp02	cytochrome b	cytochrome b		MT	NC_046481.1	11920	13059	plus	0		
257043	Ctenolepisma villosa	44794087	0	live	CYTB	HCS25_mgp02	cytochrome b	cytochrome b		MT	NC_046478.1	10652	11791	plus	0		
134931	Zoanthus sociatus	44793940	0	live	CYTB	HCR72_mgp06	cytochrome b	cytochrome b		MT	NC_046476.1	18893	20080	plus	0		
255551	Hemitripterus villosus	44793659	0	live	CYTB	HCS26_mgp01	cytochrome b	cytochrome b		MT	NC_046471.1	14369	15509	plus	0		
1248153	Mellicta ambigua	44793597	0	live	CytB	HCR80_mgp02	cytochrome b	cytochrome b		MT	NC_046470.1	10419	11570	plus	0		
2015500	Amesia sanguiflua	44793578	0	live	CYTB	HCR88_mgp02	cytochrome b	cytochrome b		MT	NC_046467.1	10449	11595	plus	0		
2550862	Pseudogastromyzon peristictus	44792404	0	live	CYTB	HCS27_mgp01	cytochrome b	cytochrome b		MT	NC_046446.1	14383	15523	plus	0		
2550861	Pseudogastromyzon meihuashanensis	44792366	0	live	CYTB	HCS28_mgp01	cytochrome b	cytochrome b		MT	NC_046445.1	14379	15519	plus	0		
2550860	Pseudogastromyzon lianjiangensis	44792328	0	live	CYTB	HCS29_mgp01	cytochrome b	cytochrome b		MT	NC_046444.1	14385	15525	plus	0		
2507721	Pseudogastromyzon laticeps	44792290	0	live	CYTB	HCS33_mgp01	cytochrome b	cytochrome b		MT	NC_046443.1	14384	15518	plus	0		
1764039	Pseudogastromyzon fasciatus fasciatus	44792252	0	live	CYTB	HCR95_mgp01	cytochrome b	cytochrome b		MT	NC_046441.1	14379	15519	plus	0		
425489	Pseudogastromyzon cheni	44792214	0	live	CYTB	HCR31_mgp01	cytochrome b	cytochrome b		MT	NC_046439.1	14384	15524	plus	0		
2547500	Pseudogastromyzon changtingensis changtingensis	44792176	0	live	CYTB	HCS30_mgp01	cytochrome b	cytochrome b		MT	NC_046437.1	14388	15528	plus	0		
602222	Acropyga panamensis	44790734	0	live	cytb	HCR61_mgp02	cytochrome b	cytochrome b		MT	NC_046426.1	11182	12303	plus	0		
670337	Alaudala cheleensis	44790697	0	live	CYTB	HCR53_mgp02	cytochrome b	cytochrome b		MT	NC_046419.1	13672	14814	plus	0		
68483	Acrocephalus orientalis	44790659	0	live	CYTB	HCR52_mgp02	cytochrome b	cytochrome b		MT	NC_046418.1	13698	14840	plus	0		
43163	Sylvia curruca	44790621	0	live	CYTB	HCR29_mgp02	cytochrome b	cytochrome b		MT	NC_046417.1	13689	14831	plus	0		
215055	Tetrix ruyuanensis	44790336	0	live	CYTB	HCS43_mgp02	cytochrome b	cytochrome b		MT	NC_046412.1	10228	11364	plus	0		
227564	Gesonula punctifrons	44790298	0	live	CYTB	HCS37_mgp02	cytochrome b	cytochrome b		MT	NC_046411.1	10406	11545	plus	0		
1522419	Liparis tessellatus	44790180	0	live	CYTB	HCS06_mgp01	cytochrome b	cytochrome b		MT	NC_046407.1	14738	15874	plus	0		
1565478	Palythoa mizigama	44790136	0	live	CYTB	HCS05_mgp06	cytochrome b	cytochrome b		MT	NC_046403.1	18763	19914	plus	0		
1416932	Nanozoanthus harenaceus	44790119	0	live	CYTB	HCS10_mgp06	cytochrome b	cytochrome b		MT	NC_046402.1	16387	17547	plus	0		
760133	Hydrozoanthus gracilis	44790102	0	live	CYTB	HCR45_mgp06	cytochrome b	cytochrome b		MT	NC_046400.1	18387	19574	plus	0		
602228	Acropyga smithii	44790065	0	live	cytb	HCR59_mgp04	cytochrome b	cytochrome b		MT	NC_046399.1	9032	10150	plus	0		
602226	Acropyga sauteri	44790027	0	live	cytb	HCR60_mgp04	cytochrome b	cytochrome b		MT	NC_046398.1	9734	10858	plus	0		
462328	Rhacophorus omeimontis	44789054	0	live	CYTB	HCR23_mgp02	cytochrome b	cytochrome b		MT	NC_046387.1	18070	19212	plus	0		
1962558	Krisna rufimarginata	44154382	0	live	CYTB	G7W96_mgp02	cytochrome b	cytochrome b		MT	NC_046068.1	10066	11202	plus	0		
1962554	Krisna concava	44154344	0	live	CYTB	G7W97_mgp02	cytochrome b	cytochrome b		MT	NC_046067.1	10077	11213	plus	0		
1962553	Iassus dorsalis	44154306	0	live	CYTB	G7W98_mgp02	cytochrome b	cytochrome b		MT	NC_046066.1	10084	11217	plus	0		
436678	Diaphorencyrtus aligarhensis	44153382	0	live	CYTB	G7W71_mgp02	cytochrome b	cytochrome b		MT	NC_046058.1	11470	12606	plus	0		
331036	Bos grunniens x Bos taurus	44153111	0	live	CYTB	G7W76_mgp01	cytochrome b	cytochrome b		MT	NC_046055.1	15045	16184	plus	0		
1365872	Ophiarachnella gorgonia	44152932	0	live	CYTB	G7X12_mgp04	cytochrome b	cytochrome b		MT	NC_046053.1	12026	13171	minus	0		
2705182	Ocinebrellus falcatus	44152873	0	live	CYTB	G7W80_mgp09	cytochrome b	cytochrome b		MT	NC_046052.1	7759	8898	plus	0		
1620272	Celypha flavipalpana	44152839	0	live	CYTB	G7X04_mgp02	cytochrome b	cytochrome b		MT	NC_046051.1	10475	11623	plus	0		
1281420	Pyrausta despicata	44152801	0	live	CYTB	G7X15_mgp02	cytochrome b	cytochrome b		MT	NC_046050.1	10487	11635	plus	0		
987454	Anarta trifolii	44152763	0	live	CYTB	G7W94_mgp02	cytochrome b	cytochrome b		MT	NC_046049.1	10582	11730	plus	0		
2705176	Idiocerus salicis	44152724	0	live	CYTB	G7W81_mgp02	cytochrome b	cytochrome b		MT	NC_046048.1	10119	11258	plus	0		
389298	Bufotes pseudoraddei	44152711	0	live	CYTB	G7X13_mgp01	cytochrome b	cytochrome b		MT	NC_046047.1	14273	15418	plus	0		
591072	Lycodon ruhstrati	44152672	0	live	CYTB	G7W69_mgp01	cytochrome b	cytochrome b		MT	NC_046046.1	14901	16017	plus	0		
1028688	Arion vulgaris	44152566	0	live	CYTB	G7X25_mgp09	cytochrome b	cytochrome b		MT	NC_046044.1	6150	7229	plus	0		
220126	Macrophthalmus pacificus	44151691	0	live	CYTB	G7W91_mgp03	cytochrome b	cytochrome b		MT	NC_046039.1	14723	15851	plus	0		
2704520	Limassolla lingchuanensis	44151521	0	live	CYTB	G7W84_mgp02	cytochrome b	cytochrome b		MT	NC_046037.1	10129	11265	plus	0		
913117	Carpophilus dimidiatus	44151502	0	live	CYTB	G7W95_mgp02	cytochrome b	cytochrome b		MT	NC_046036.1	10277	11416	plus	0		
2704548	Carpophilus pilosellus	44151464	0	live	CYTB	G7W83_mgp02	cytochrome b	cytochrome b		MT	NC_046035.1	10359	11501	plus	0		
1296376	Anchistus australis	44151407	0	live	CYTB	G7X14_mgp05	cytochrome b	cytochrome b		MT	NC_046034.1	8912	10051	plus	0		
2704509	Neoplerochila paliatseasi	44151293	0	live	CYTB	G7W86_mgp02	cytochrome b	cytochrome b		MT	NC_046031.1	10195	11337	plus	0		
477934	Corvus dauuricus	44151123	0	live	CYTB	G7W70_mgp02	cytochrome b	cytochrome b		MT	NC_046029.1	13683	14825	plus	0		
2695865	Hypoaspis linteyini	44151104	0	live	CYTB	G7W88_mgp05	cytochrome b	cytochrome b		MT	NC_046028.1	10986	12110	plus	0		
1609195	Blattisocius tarsalis	44151043	0	live	CYTB	G7X05_mgp08	cytochrome b	cytochrome b		MT	NC_046027.1	5506	6576	plus	0		
406086	Macrocheles muscaedomesticae	44151023	0	live	CYTB	G7W73_mgp06	cytochrome b	cytochrome b		MT	NC_046026.1	8181	9302	plus	0		
99226	Macrocheles glaber	44150986	0	live	CYTB	G7W93_mgp06	cytochrome b	cytochrome b		MT	NC_046025.1	8246	9364	plus	0		
1090488	Pogonophryne albipinna	44150933	0	live	CYTB	G7X22_mgp02	cytochrome b	cytochrome b		MT	NC_046024.1	13899	15039	plus	0		
765916	Vespa simillima simillima	44150700	0	live	CYTB	G7W66_mgp02	cytochrome b	cytochrome b		MT	NC_046020.1	11905	13032	plus	0		
34770	Rhizoprionodon acutus	44150292	0	live	CYTB	G7W75_mgp01	cytochrome b	cytochrome b		MT	NC_046016.1	14344	15488	plus	0		
122331	Darevskia saxicola	44150029	0	live	CYTB	G7X20_mgp01	cytochrome b	cytochrome b		MT	NC_046012.1	14179	15309	plus	0		
122393	Darevskia rudis	44149991	0	live	CYTB	G7X16_mgp01	cytochrome b	cytochrome b		MT	NC_046011.1	14170	15312	plus	0		
122351	Darevskia portschinskii	44149953	0	live	CYTB	G7X18_mgp01	cytochrome b	cytochrome b		MT	NC_046010.1	14168	15310	plus	0		
122336	Darevskia parvula	44149915	0	live	CYTB	G7X19_mgp01	cytochrome b	cytochrome b		MT	NC_046009.1	14182	15312	plus	0		
122392	Darevskia mixta	44149877	0	live	CYTB	G7X17_mgp01	cytochrome b	cytochrome b		MT	NC_046008.1	14179	15309	plus	0		
307439	Darevskia dahli	44149839	0	live	CYTB	G7W77_mgp01	cytochrome b	cytochrome b		MT	NC_046007.1	14179	15309	plus	0		
307438	Darevskia armeniaca	44149801	0	live	CYTB	G7W78_mgp01	cytochrome b	cytochrome b		MT	NC_046006.1	14179	15309	plus	0		
37032	Suricata suricatta	44149137	0	live	CYTB	G6O83_mgp01	cytochrome b	cytochrome b		MT	NC_045900.1	14194	15333	plus	0		
7111	Trichoplusia ni	44149128	0	live	CYTB	G6P13_mgp02	cytochrome b	cytochrome b		MT	NC_045936.1	10478	11629	plus	0		
2705304	Ophiopholis mirabilis	43964979	0	live	CYTB	G6P46_mgp04	cytochrome b	cytochrome b		MT	NC_045940.1	12528	13668	minus	0		
2705302	Amphiura sinicola	43964940	0	live	CYTB	G6P48_mgp04	cytochrome b	cytochrome b		MT	NC_045938.1	11477	12617	minus	0		
2705303	Ophiomastix mixta	43964903	0	live	CYTB	G6P47_mgp04	cytochrome b	cytochrome b		MT	NC_045937.1	12574	13716	minus	0		
2065825	Sineleotris chalmersi	43964834	0	live	CYTB	G6P63_mgp01	cytochrome b	cytochrome b		MT	NC_045932.1	14355	15495	plus	0		
2016140	Argopistes tsekooni	43964773	0	live	CYTB	G6P68_mgp02	cytochrome b	cytochrome b		MT	NC_045929.1	10206	11345	plus	0		
218740	Leptalina unicolor	43964600	0	live	CYTB	G6P58_mgp02	cytochrome b	cytochrome b		MT	NC_045924.1	10614	11765	plus	0		
146134	Eospalax fontanierii	43963851	0	live	CYTB	G6P33_mgp01	cytochrome b	cytochrome b		MT	NC_045904.1	14143	15286	plus	0		
2066526	Platypus contaminatus	43963549	0	live	CYTB	G6P62_mgp02	cytochrome b	cytochrome b		MT	NC_045889.1	11145	12281	plus	0		
1408811	Macridiscus multifarius	43963502	0	live	CYTB	G6P37_mgp02	cytochrome b	cytochrome b		MT	NC_045888.1	3372	4604	plus	0		
227696	Oxya agavisa	43963146	0	live	CYTB	G6P57_mgp02	cytochrome b	cytochrome b		MT	NC_045883.1	10390	11529	plus	0		
1085568	Cryptotermes declivis	43962259	0	live	CYTB	G6P77_mgp02	cytochrome b	cytochrome b		MT	NC_045866.1	10732	11853	plus	0		
2705015	Batrachuperus sp. 2 PZ-2020	43961658	0	live	CYTB	G6P49_mgp01	cytochrome b	cytochrome b		MT	NC_045857.1	14192	15332	plus	0		
2080420	Holothuria pervicax	43961335	0	live	CYTB	G6P61_mgp04	cytochrome b	cytochrome b		MT	NC_045853.1	8588	9730	plus	0		
2058190	Aenasius arizonensis	43961314	0	live	CYTB	G6P65_mgp02	cytochrome b	cytochrome b		MT	NC_045852.1	10380	11513	plus	0		
2563737	Monolepta occifluvis	43960732	0	live	CYTB	G6P54_mgp02	cytochrome b	cytochrome b		MT	NC_045838.1	10263	11402	plus	0		
706660	Stephanometra indica	43960177	0	live	CYTB	G6P14_mgp01	cytochrome b	cytochrome b		MT	NC_045944.1				0		
861513	Ophiopholis japonica	43959955	0	live	CYTB	G6P08_mgp04	cytochrome b	cytochrome b		MT	NC_045939.1	12340	13480	minus	0		
361648	Schizopygopsis kessleri	43959922	0	live	CYTB	G6O86_mgp01	cytochrome b	cytochrome b		MT	NC_045935.1	14376	15516	plus	0		
351727	Goniopora djiboutiensis	43959795	0	live	CYTB	G6O87_mgp03	cytochrome b	cytochrome b		MT	NC_045931.1	2153	3316	plus	0		
281095	Tagasta indica	43959775	0	live	CYTB	G6O97_mgp02	cytochrome b	cytochrome b		MT	NC_045930.1	10381	11520	plus	0		
292515	Oxya hainanensis	43959720	0	live	CYTB	G6O93_mgp02	cytochrome b	cytochrome b		MT	NC_045928.1	10405	11544	plus	0		
980329	Gymnocanthus tricuspis	43959704	0	live	CYTB	G6P04_mgp01	cytochrome b	cytochrome b		MT	NC_045927.1	14382	15522	plus	0		
438892	Copris tripartitus	43959508	0	live	CYTB	G6P23_mgp02	cytochrome b	cytochrome b		MT	NC_045923.1	10699	11841	plus	0		
476928	Opisthocentrus ocellatus	43959494	0	live	CYTB	G6P20_mgp01	cytochrome b	cytochrome b		MT	NC_045921.1	14386	15526	plus	0		
30343	Dryophytes versicolor	43959288	0	live	CYTB	G6O91_mgp01	cytochrome b	cytochrome b		MT	NC_045917.1	14267	15415	plus	0		
369670	Semilabeo notabilis	43959249	0	live	CYTB	G6O84_mgp01	cytochrome b	cytochrome b		MT	NC_045916.1	14381	15521	plus	0		
761916	Fusinus longicaudus	43958648	0	live	CYTB	G6P10_mgp05	cytochrome b	cytochrome b		MT	NC_045906.1	10989	12128	plus	0		
554476	Asobara japonica	43958568	0	live	CYTB	G6P18_mgp02	cytochrome b	cytochrome b		MT	NC_045903.1	10296	11438	plus	0		
48208	Macroxyela ferruginea	43958549	0	live	CYTB	G6P19_mgp02	cytochrome b	cytochrome b		MT	NC_045902.1	10713	11849	plus	0		
444603	Phyllotreta striolata	43958492	0	live	CYTB	G6P22_mgp02	cytochrome b	cytochrome b		MT	NC_045901.1	10130	11269	plus	0		
796278	Indomegoura indica	43958416	0	live	CYTB	G6P09_mgp02	cytochrome b	cytochrome b		MT	NC_045897.1	10481	11599	plus	0		
1706496	Euproctis seitzi	43957985	0	live	CYTB	G6P24_mgp08	cytochrome b	cytochrome b		MT	NC_045892.1	5785	6942	plus	0		
2707887	Notonecta montandoni	43957696	0	live	CYTB	G6P02_mgp02	cytochrome b	cytochrome b		MT	NC_045886.1	10292	11428	plus	0		
2529442	Sturisomatichthys panamensis	43957545	0	live	CYTB	G6P00_mgp01	cytochrome b	cytochrome b		MT	NC_045877.1	14348	15485	plus	0		
627839	Psychomantis borneensis	43957479	0	live	CYTB	G6P17_mgp02	cytochrome b	cytochrome b		MT	NC_045876.1	10402	11541	plus	0		
980339	Myoxocephalus jaok	43957469	0	live	CYTB	G6P03_mgp01	cytochrome b	cytochrome b		MT	NC_045875.1	14379	15519	plus	0		
414948	Diamesus osculans	43957407	0	live	CYTB	G6O75_mgp02	cytochrome b	cytochrome b		MT	NC_045874.1	10362	11501	plus	0		
433387	Lycodes brevipes	43957393	0	live	CYTB	G6O74_mgp01	cytochrome b	cytochrome b		MT	NC_045872.1	14390	15530	plus	0		
900990	Macridiscus melanaegis	43957196	0	live	CYTB	G6P06_mgp02	cytochrome b	cytochrome b		MT	NC_045870.1	4036	5271	plus	0		
7241	Drosophila subobscura	43561566	0	live	CYTB	GU283_mgp02	cytochrome b	cytochrome b		MT	NC_045530.1	10530	11666	plus	0		
2072973	Aculamprotula scripta	43561515	0	live	CYTB	GU296_mgp07	cytochrome b	cytochrome b		MT	NC_045529.1	8930	10072	minus	0		
2528347	Rotunda rotundapex	43561470	0	live	CYTB	GU288_mgp04	cytochrome b	cytochrome b		MT	NC_045528.1	8992	10143	plus	0		
1365719	Stigmatogobius pleurostigma	43561243	0	live	CYTB	GU301_mgp01	cytochrome b	cytochrome b		MT	NC_045524.1	14372	15512	plus	0		
215434	Lycenchelys muraena	43561202	0	live	CYTB	GU293_mgp01	cytochrome b	cytochrome b		MT	NC_045523.1	14365	15505	plus	0		
215418	Lycodes reticulatus	43561126	0	live	CYTB	GU295_mgp01	cytochrome b	cytochrome b		MT	NC_045521.1	14379	15519	plus	0		
28685	Aethia cristatella	43560667	0	live	CYTB	GU287_mgp02	cytochrome b	cytochrome b		MT	NC_045517.1	13675	14817	plus	0		
1789172	Diadumene lineata	43560518	0	live	CYTB	GU298_mgp09	cytochrome b	cytochrome b		MT	NC_045515.1	9348	10514	plus	0		
96757	Sphenomorphus indicus	42907231	0	live	CYTB	GP635_mgp01	cytochrome b	cytochrome b		MT	NC_045408.1	14088	15230	plus	0		
398077	Megopis sinica	42907173	0	live	CYTB	GP599_mgp02	cytochrome b	cytochrome b		MT	NC_045407.1	10284	11423	plus	0		
511736	Sousa teuszii	42906893	0	live	CYTB	GP593_mgp01	cytochrome b	cytochrome b		MT	NC_045404.1	14194	15333	plus	0		
204793	Fulvetta ruficapilla	42906559	0	live	CYTB	GP555_mgp02	cytochrome b	cytochrome b		MT	NC_045401.1	13689	14831	plus	0		
291111	Stichaeus grigorjewi	42904308	0	live	CYTB	GP571_mgp01	cytochrome b	cytochrome b		MT	NC_045382.1	14389	15529	plus	0		
1196305	Corvus pectoralis	42904267	0	live	CYTB	GP510_mgp02	cytochrome b	cytochrome b		MT	NC_045381.1	13692	14834	plus	0		
232641	Psittacula roseata	42904079	0	live	CYTB	GP547_mgp02	cytochrome b	cytochrome b		MT	NC_045379.1	13645	14784	plus	0		
232635	Psittacula alexandri	42904041	0	live	CYTB	GP548_mgp02	cytochrome b	cytochrome b		MT	NC_045378.1	13637	14776	plus	0		
257853	Dendrocitta formosae	42903971	0	live	CYTB	GP545_mgp05	cytochrome b	cytochrome b		MT	NC_045376.1	8276	9418	plus	0		
670349	Muscicapa latirostris	42903945	0	live	CYTB	GP620_mgp02	cytochrome b	cytochrome b		MT	NC_045375.1	13608	14750	plus	0		
427695	Muscicapa sibirica	42903907	0	live	CYTB	GP596_mgp02	cytochrome b	cytochrome b		MT	NC_045374.1	13607	14749	plus	0		
75861	Mareca strepera	42903851	0	live	CYTB	GP639_mgp02	cytochrome b	cytochrome b		MT	NC_045373.1	14705	15847	plus	0		
301969	Picus canus	42903810	0	live	CYTB	GP569_mgp02	cytochrome b	cytochrome b		MT	NC_045372.1	13672	14814	plus	0		
51908	Aratinga nenday	42903775	0	live	CYTB	GP633_mgp02	cytochrome b	cytochrome b		MT	NC_045371.1	13635	14774	plus	0		
114383	Rupicola peruvianus	42903756	0	live	CYTB	GP513_mgp02	cytochrome b	cytochrome b		MT	NC_045370.1	13676	14818	plus	0		
60464	Agapornis lilianae	42903699	0	live	CYTB	GP493_mgp02	cytochrome b	cytochrome b		MT	NC_045369.1	13632	14770	plus	0		
60467	Agapornis pullarius	42903661	0	live	CYTB	GP491_mgp02	cytochrome b	cytochrome b		MT	NC_045368.1	13634	14772	plus	0		
60465	Agapornis nigrigenis	42903623	0	live	CYTB	GP492_mgp02	cytochrome b	cytochrome b		MT	NC_045367.1	13630	14768	plus	0		
2676046	Dromaius baudinianus	42903547	0	live	CYTB	GP575_mgp02	cytochrome b	cytochrome b		MT	NC_045365.1	13641	14780	plus	0		
210844	Accipiter trivirgatus	42903509	0	live	CYTB	GP554_mgp02	cytochrome b	cytochrome b		MT	NC_045364.1	13644	14786	plus	0		
2650959	Athalia proxima	42903337	0	live	CYTB	GP542_mgp02	cytochrome b	cytochrome b		MT	NC_045360.1	10762	11901	plus	0		
31167	Beroe cucumis	42896273	0	live	CYTB	GP615_mgp04	cytochrome b	cytochrome b		MT	NC_045305.1	6242	7297	plus	0		
36192	Cryodraco antarcticus	42893834	0	live	CYTB	GP611_mgp02	cytochrome b	cytochrome b		MT	NC_045285.1	13911	15051	plus	0		
395577	Bombus waltoni	42893683	0	live	CYTB	GP601_mgp02	cytochrome b	cytochrome b		MT	NC_045283.1	10350	11498	plus	0		
279953	Sterna paradisaea	42893627	0	live	CYTB	GP572_mgp02	cytochrome b	cytochrome b		MT	NC_045282.1	13649	14791	plus	0		
2665880	Paramacrosteles nigromaculatus	42892147	0	live	CYTB	GP590_mgp02	cytochrome b	cytochrome b		MT	NC_045270.1	10139	11275	plus	0		
296748	Pseudeuphausia sinica	42892122	0	live	CYTB	GP570_mgp04	cytochrome b	cytochrome b		MT	NC_045269.1	8958	10094	plus	0		
1045779	Microphysogobio rapidus	42889774	0	live	CYTB	GPK25_mgp01	cytochrome b	cytochrome b		MT	NC_045250.1	14396	15536	plus	0		
218730	Hasora badra	42889712	0	live	CYTB	GPK06_mgp02	cytochrome b	cytochrome b		MT	NC_045249.1	10535	11680	plus	0		
691109	Epicopeia hainesii	42889693	0	live	CYTB	GPJ88_mgp02	cytochrome b	cytochrome b		MT	NC_045248.1	10505	11656	plus	0		
878018	Gastrophysa polygoni	42889636	0	live	CYTB	GPJ87_mgp02	cytochrome b	cytochrome b		MT	NC_045247.1	10271	11410	plus	0		
1884679	Epicauta impressicornis	42889617	0	live	CYTB	GPK07_mgp02	cytochrome b	cytochrome b		MT	NC_045246.1	10238	11377	plus	0		
1633458	Cottiusculus nihonkaiensis	42889584	0	live	CYTB	GPK12_mgp01	cytochrome b	cytochrome b		MT	NC_045245.1	14404	15544	plus	0		
42853	Daphnia laevis	42889370	0	live	CYTB	GPJ92_mgp02	cytochrome b	cytochrome b		MT	NC_045243.1	504	1637	plus	0		
127386	Reticulitermes lucifugus	42889076	0	live	CYTB	GPK23_mgp02	cytochrome b	cytochrome b		MT	NC_045240.1	10449	11579	plus	0		
468822	Dasypogon diadema	42889040	0	live	CYTB	GPJ90_mgp02	cytochrome b	cytochrome b		MT	NC_045239.1	8	1144	plus	0		
2664682	Abrus expansivus	42889000	0	live	CYTB	GPJ96_mgp02	cytochrome b	cytochrome b		MT	NC_045238.1	10136	11272	plus	0		
1257153	Euchorthippus unicolor	42888979	0	live	CYTB	GPK24_mgp02	cytochrome b	cytochrome b		MT	NC_045237.1	10418	11557	plus	0		
463550	Plestiodon tunganus	42888521	0	live	CYTB	GPJ91_mgp01	cytochrome b	cytochrome b		MT	NC_045232.1	14131	15273	plus	0		
186107	Reticulitermes tibialis	42888460	0	live	CYTB	GPK08_mgp02	cytochrome b	cytochrome b		MT	NC_045231.1	10454	11584	plus	0		
86068	Coregonus baicalensis	42439215	0	live	CYTB	GM589_mgp01	cytochrome b	cytochrome b		MT	NC_045226.1	14380	15520	plus	0		
457518	Iksookimia yongdokensis	42439174	0	live	CYTB	GM600_mgp01	cytochrome b	cytochrome b		MT	NC_045225.1	14450	15590	plus	0		
933219	Microphysogobio jeoni	42439122	0	live	CYTB	GM585_mgp01	cytochrome b	cytochrome b		MT	NC_045224.1	14395	15535	plus	0		
397956	Lebbeus groenlandicus	42439086	0	live	CYTB	GM606_mgp04	cytochrome b	cytochrome b		MT	NC_045223.1	9036	10164	plus	0		
573377	Arius maculatus	42439056	0	live	CYTB	GM596_mgp01	cytochrome b	cytochrome b		MT	NC_045222.1	14357	15494	plus	0		
445388	Lactarius lactarius	42439017	0	live	CYTB	GM601_mgp01	cytochrome b	cytochrome b		MT	NC_045221.1	14423	15563	plus	0		
2202272	Lepidotrigla kanagashira	42438981	0	live	CYTB	GM574_mgp01	cytochrome b	cytochrome b		MT	NC_045220.1	14386	15526	plus	0		
66750	Bipalium kewense	42438725	0	live	CYTB	GM595_mgp04	cytochrome b	cytochrome b		MT	NC_045216.1	12643	13764	plus	0		
1475057	Vespula flaviceps	42438662	0	live	CYTB	GM576_mgp02	cytochrome b	cytochrome b		MT	NC_045215.1	10928	12052	plus	0		
386078	Glyptothorax annandalei	42438647	0	live	CYTB	GM607_mgp01	cytochrome b	cytochrome b		MT	NC_045214.1	14371	15508	plus	0		
278781	Creteuchiloglanis kamengensis	42438608	0	live	CYTB	GM565_mgp01	cytochrome b	cytochrome b		MT	NC_045213.1	14415	15552	plus	0		
2665907	Acosmetura nigrogeniculata	42438568	0	live	CYTB	GM566_mgp02	cytochrome b	cytochrome b		MT	NC_045212.1	10431	11567	plus	0		
2606758	Hynobius unisacculus	42438397	0	live	CYTB	GM571_mgp01	cytochrome b	cytochrome b		MT	NC_045210.1	14198	15335	plus	0		
105222	Tinaminyssus melloi	42438336	0	live	CYTB	GM581_mgp01	cytochrome b	cytochrome b		MT	NC_045209.1	13567	14652	plus	0		
2652178	Ptilonyssus chloris	42438301	0	live	CYTB	GM570_mgp13	cytochrome b	cytochrome b		MT	NC_045208.1	420	1500	minus	0		
1306428	Olidiana ritcheriina	42438259	0	live	CYTB	GM579_mgp02	cytochrome b	cytochrome b		MT	NC_045207.1	10030	11151	plus	0		
8047	Eleginus gracilis	42438245	0	live	CYTB	GM590_mgp01	cytochrome b	cytochrome b		MT	NC_045206.1	14342	15482	plus	0		
2664340	Capricornis rubidus	42438207	0	live	CYTB	GM567_mgp01	cytochrome b	cytochrome b		MT	NC_045205.1	14152	15291	plus	0		
441325	Pontia daplidice	42437400	0	live	CYTB	GM602_mgp02	cytochrome b	cytochrome b		MT	NC_045192.1	10360	11511	plus	0		
320238	Pontia callidice	42437362	0	live	CYTB	GM563_mgp02	cytochrome b	cytochrome b		MT	NC_045191.1	10359	11510	plus	0		
320302	Talbotia nagana	42437324	0	live	CYTB	GM561_mgp02	cytochrome b	cytochrome b		MT	NC_045190.1	10368	11519	plus	0		
320288	Baltia butleri	42437286	0	live	CYTB	GM562_mgp02	cytochrome b	cytochrome b		MT	NC_045189.1	10364	11515	plus	0		
2663534	Hypostomus francisci	42437272	0	live	CYTB	GM568_mgp01	cytochrome b	cytochrome b		MT	NC_045188.1	14364	15501	plus	0		
429030	Ampithoe lacertosa	42437209	0	live	CYTB	GM603_mgp04	cytochrome b	cytochrome b		MT	NC_045187.1	8692	9802	plus	0		
670350	Muscicapa griseisticta	42436682	0	live	CYTB	GM594_mgp05	cytochrome b	cytochrome b		MT	NC_045181.1	8276	9418	plus	0		
